1940,3.98892,41.63535,61.752500000000005
1940,-87.75623,38.58548,219.645
1940,-83.76731,38.58548,66.87
1940,-71.80055,38.58548,70.25
1940,43.87812,38.58548,57.95
1940,-79.77839,35.40036,60.5075
1940,-95.73407,28.64338,123.7825
1940,27.92244,-25.08582,65.4025
1941,-3.98892,49.95592,76.9925
1941,7.97784,47.32084,95.0975
1941,11.96676,47.32084,70.66749999999999
1941,15.95568,47.32084,58.47
1941,19.9446,47.32084,58.47
1941,-123.65651,44.54745,67.55999999999999
1941,7.97784,44.54745,86.06750000000001
1941,11.96676,44.54745,86.06750000000001
1941,15.95568,44.54745,64.29
1941,19.9446,44.54745,59.2475
1941,-75.78947,41.63535,59.585
1941,3.98892,41.63535,60.2325
1941,-87.75623,38.58548,234.8475
1941,-83.76731,38.58548,68.3825
1941,-79.77839,38.58548,58.17
1941,-75.78947,38.58548,58.17
1941,-71.80055,38.58548,72.0625
1941,-79.77839,35.40036,61.447500000000005
1941,-95.73407,28.64338,130.39249999999998
1941,27.92244,-25.08582,66.44500000000001
1942,-3.98892,49.95592,76.95
1942,7.97784,47.32084,95.58
1942,11.96676,47.32084,70.89
1942,15.95568,47.32084,59.335
1942,19.9446,47.32084,59.335
